hour,length,angle
18,320.5112834,2.166522597
19,321.6005782,2.167240226
20,320.4198238,2.167957856
21,319.6737596,2.168675485
22,318.7249085,2.169393114
23,305.2861625,2.170110743
0,315.3905704,2.170828372
1,306.0808681,2.171546002
2,305.714687,2.172263631
3,305.4759328,2.17298126
4,306.380938,2.173698889
5,305.4177,2.174416519
6,305.5279997,2.175134148
7,306.2374115,2.175851777
8,305.7729197,2.176569406
9,305.7126317,2.177287035
10,306.328186,2.178004665
11,305.7718921,2.178722294
12,305.8791088,2.179439923
13,306.147322,2.180157552
14,305.5235466,2.180875181
15,306.0212652,2.181592811
16,309.3552608,2.18231044
17,314.8640779,2.183028069
18,318.4697121,2.183745698
19,318.8852198,2.184463328
20,313.0958579,2.185180957
21,310.2910952,2.185898586
22,317.6921338,2.186616215
23,305.805119,2.187333844
0,305.6516586,2.188051474
1,306.2240522,2.188769103
2,305.7287313,2.189486732
3,305.5177233,2.190204361
4,306.5806421,2.19092199
5,305.598564,2.19163962
6,305.9065125,2.192357249
7,306.0479838,2.193074878
8,306.0181823,2.193792507
9,306.0551772,2.194510137
10,305.9914638,2.195227766
11,307.1204938,2.195945395
12,306.8899607,2.196663024
13,305.914391,2.197380653
14,305.6331611,2.198098283
15,306.4384857,2.198815912
16,305.6824877,2.199533541
17,305.5204637,2.20025117
18,306.5093926,2.200968799
19,305.5653371,2.201686429
20,305.9578943,2.202404058
21,306.2648151,2.203121687
22,316.5202855,2.203839316
23,307.644931,2.204556946
0,312.328556,2.205274575
1,364.7089048,2.205992204
2,329.4123289,2.206709833
3,341.1595851,2.207427462
4,309.5392078,2.208145092
5,308.6818163,2.208862721
6,309.5738049,2.20958035
7,346.7701383,2.210297979
8,326.3232534,2.211015608
9,314.6469041,2.211733238
10,317.9127331,2.212450867
11,316.8700245,2.213168496
12,307.2746393,2.213886125
13,305.9493307,2.214603755
14,306.28297,2.215321384
15,306.5258348,2.216039013
16,305.9318608,2.216756642
17,306.9026349,2.217474271
18,305.8770536,2.218191901
19,306.3418878,2.21890953
20,306.3418878,2.219627159
21,318.4649165,2.220344788
22,305.7016703,2.221062417
23,307.6329419,2.221780047
0,306.6474384,2.222497676
1,307.3798008,2.223215305
2,305.869175,2.223932934
3,306.5734486,2.224650564
4,306.2583067,2.225368193
5,305.8619816,2.226085822
6,307.0081389,2.226803451
7,306.0586027,2.22752108
8,309.0668375,2.22823871
9,309.81941,2.228956339
10,371.0014661,2.229673968
11,312.0284861,2.230391597
12,319.7131524,2.231109226
13,320.6078813,2.231826856
14,316.2315197,2.232544485
15,311.5794089,2.233262114
16,318.8821369,2.233979743
17,319.4726854,2.234697372
18,326.6041407,2.235415002
19,317.1896195,2.236132631
20,315.0322678,2.23685026
21,321.8691339,2.237567889
22,319.0965704,2.238285519
23,306.2860529,2.239003148
0,314.7678226,2.239720777
1,306.1928805,2.240438406
2,316.327775,2.241156035
3,307.7343354,2.241873665
4,306.8392639,2.242591294
5,306.3271584,2.243308923
6,306.3538769,2.244026552
7,306.5224093,2.244744181
8,306.9680611,2.245461811
9,310.4877163,2.24617944
10,320.4102325,2.246897069
11,321.5341244,2.247614698
12,319.4500774,2.248332328
13,314.3649891,2.249049957
14,316.7932943,2.249767586
15,318.212803,2.250485215
16,315.0867325,2.251202844
17,318.4364852,2.251920474
18,319.6302564,2.252638103
19,318.9078279,2.253355732
20,313.5798748,2.254073361
21,321.0734007,2.25479099
22,316.7617801,2.25550862
23,305.8924681,2.256226249
0,306.0966252,2.256943878
1,306.5806421,2.257661507
2,306.2082951,2.258379137
3,305.8078594,2.259096766
4,306.8844799,2.259814395
5,305.8763685,2.260532024
6,314.2605127,2.261249653
7,307.4637244,2.261967283
8,306.0836085,2.262684912
9,307.219832,2.263402541
10,306.0818958,2.26412017
11,306.6542894,2.264837799
12,311.3862132,2.265555429
13,308.1289478,2.266273058
14,307.3023855,2.266990687
15,305.9006892,2.267708316
16,306.6902566,2.268425946
17,306.023663,2.269143575
18,319.341833,2.269861204
19,320.188263,2.270578833
20,317.7551622,2.271296462
21,318.3227601,2.272014092
22,306.4062864,2.272731721
23,306.2624173,2.27344935
0,309.8951126,2.274166979
1,309.8927147,2.274884608
2,308.0861296,2.275602238
3,306.8930436,2.276319867
4,306.4203308,2.277037496
5,306.9430552,2.277755125
6,306.9276407,2.278472755
7,309.9440966,2.279190384
8,307.5753943,2.279908013
9,308.6876396,2.280625642
10,308.0868147,2.281343271
11,312.0682214,2.282060901
12,317.9010866,2.28277853
13,313.5411671,2.283496159
14,306.3278435,2.284213788
15,306.0168121,2.284931417
16,307.0595207,2.285649047
17,306.5963992,2.286366676
18,305.872943,2.287084305
19,306.8252196,2.287801934
20,306.2456325,2.288519564
21,306.2476878,2.289237193
22,307.0430785,2.289954822
23,306.2456325,2.290672451
0,307.310264,2.29139008
1,306.4634915,2.29210771
2,307.0530123,2.292825339
3,306.0873765,2.293542968
4,306.7214283,2.294260597
5,306.4991162,2.294978226
6,307.3931601,2.295695856
7,307.9573325,2.296413485
8,306.95984,2.297131114
9,306.9355192,2.297848743
10,306.6183221,2.298566373
11,307.3801433,2.299284002
12,311.6917638,2.300001631
13,317.5390159,2.30071926
14,310.4431854,2.301436889
15,306.3740871,2.302154519
16,306.1295096,2.302872148
17,306.986216,2.303589777
18,306.0020827,2.304307406
19,306.3370922,2.305025035
20,306.7916501,2.305742665
21,306.3449707,2.306460294
22,306.8077497,2.307177923
23,306.3011249,2.307895552
0,306.1534878,2.308613182
1,306.8365236,2.309330811
2,305.8441692,2.31004844
3,306.294274,2.310766069
4,309.5213954,2.311483698
5,317.8654618,2.312201328
6,314.5777099,2.312918957
7,308.701684,2.313636586
8,307.5534714,2.314354215
9,309.8601729,2.315071844
10,308.645849,2.315789474
11,311.8126824,2.316507103
12,318.506707,2.317224732
13,306.1528027,2.317942361
14,307.1838647,2.318659991
15,306.2569365,2.31937762
16,306.5583766,2.320095249
17,306.5457024,2.320812878
18,305.9417947,2.321530507
19,306.896469,2.322248137
20,306.4535577,2.322965766
21,305.884247,2.323683395
22,307.0098516,2.324401024
23,308.777044,2.325118653
0,309.9797213,2.325836283
1,307.4027513,2.326553912
2,308.4170286,2.327271541
3,315.6646068,2.32798917
4,323.4102462,2.3287068
5,314.1536385,2.329424429
6,308.8479509,2.330142058
7,308.3307072,2.330859687
8,307.2551142,2.331577316
9,310.2578683,2.332294946
10,307.8607347,2.333012575
11,308.1690257,2.333730204
12,316.880986,2.334447833
13,364.6489593,2.335165462
14,306.5128181,2.335883092
15,306.5991395,2.336600721
16,305.9126783,2.33731835
17,306.8659825,2.338035979
18,306.3775126,2.338753609
19,305.8969212,2.339471238
20,306.8872203,2.340188867
21,306.3566173,2.340906496
22,306.6823781,2.341624125
23,307.2845731,2.342341755
0,307.8621049,2.343059384
1,308.7951989,2.343777013
2,307.6288314,2.344494642
3,306.7341025,2.345212271
4,366.9443569,2.345929901
5,314.8079005,2.34664753
6,328.5419207,2.347365159
7,306.6721017,2.348082788
8,307.6038255,2.348800418
9,306.617637,2.349518047
10,308.2793253,2.350235676
11,307.24244,2.350953305
12,318.2494554,2.351670934
13,310.5223134,2.352388564
14,306.4001206,2.353106193
15,306.0072209,2.353823822
16,307.0882945,2.354541451
17,305.9907787,2.35525908
18,306.4021758,2.35597671
19,306.0013976,2.356694339
20,307.0177302,2.357411968
21,305.9154187,2.358129597
22,305.9061699,2.358847227
23,311.7863064,2.359564856
0,307.5294932,2.360282485
1,306.4888399,2.361000114
2,305.9328885,2.361717743
3,307.3808284,2.362435373
4,309.6457394,2.363153002
5,307.7840045,2.363870631
6,308.2327391,2.36458826
7,309.8481838,2.365305889
8,306.9492211,2.366023519
9,307.0968582,2.366741148
10,306.5169286,2.367458777
11,307.2489484,2.368176406
12,316.9255169,2.368894036
13,329.6870504,2.369611665
14,335.6802269,2.370329294
15,306.7690421,2.371046923
16,306.087034,2.371764552
17,306.0445583,2.372482182
18,306.847485,2.373199811
19,305.959607,2.37391744
20,306.2267925,2.374635069
21,315.5395777,2.375352698
22,333.8578847,2.376070328
23,313.9837359,2.376787957
0,308.4190839,2.377505586
1,307.6069085,2.378223215
2,308.4451174,2.378940845
3,307.2331913,2.379658474
4,314.0940356,2.380376103
5,319.3788279,2.381093732
6,310.0722086,2.381811361
7,314.1783018,2.382528991
8,306.9547018,2.38324662
9,309.6484798,2.383964249
10,318.1768357,2.384681878
11,317.2403162,2.385399507
12,320.8894537,2.386117137
13,316.3997095,2.386834766
14,308.4982119,2.387552395
15,307.874094,2.388270024
16,307.7062467,2.388987654
17,308.6701698,2.389705283
18,307.7394736,2.390422912
19,307.8463478,2.391140541
20,307.7452968,2.39185817
21,313.7576559,2.3925758
22,307.7973638,2.393293429
23,307.7518052,2.394011058
0,308.2854911,2.394728687
1,307.3184851,2.395446316
2,307.4606415,2.396163946
3,306.3175671,2.396881575
4,309.7163038,2.397599204
5,312.2456599,2.398316833
6,309.6553307,2.399034463
7,311.71951,2.399752092
8,308.3861995,2.400469721
9,317.5558007,2.40118735
10,317.1358399,2.401904979
11,320.2365619,2.402622609
12,311.8226162,2.403340238
13,306.9406574,2.404057867
14,307.0612334,2.404775496
15,306.3316115,2.405493125
16,306.5772166,2.406210755
17,306.9348341,2.406928384
18,306.4004631,2.407646013
19,306.5265199,2.408363642
20,307.2554568,2.409081272
21,312.975967,2.409798901
22,311.7376649,2.41051653
23,310.6541934,2.411234159
0,307.791883,2.411951788
1,308.7749887,2.412669418
2,310.5969883,2.413387047
3,307.802502,2.414104676
4,309.5522245,2.414822305
5,309.4974172,2.415539934
6,313.1691627,2.416257564
7,310.1342093,2.416975193
8,308.281038,2.417692822
9,317.5160654,2.418410451
10,326.6712796,2.419128081
11,324.2957264,2.41984571
12,320.0361728,2.420563339
13,311.7010126,2.421280968
14,306.8265898,2.421998597
15,306.4408835,2.422716227
16,307.3828837,2.423433856
17,306.5059671,2.424151485
18,306.8574189,2.424869114
19,307.0293767,2.425586743
20,306.6457257,2.426304373
21,310.274653,2.427022002
22,312.3018374,2.427739631
23,315.0199361,2.42845726
0,307.8562816,2.42917489
1,307.8744365,2.429892519
2,308.1450475,2.430610148
3,309.6974638,2.431327777
4,309.6080594,2.432045406
5,308.9996986,2.432763036
6,310.0543962,2.433480665
7,311.7318417,2.434198294
8,316.6316128,2.434915923
9,319.2322185,2.435633552
10,322.0472576,2.436351182
11,319.0958853,2.437068811
12,319.6213502,2.43778644
13,314.2865462,2.438504069
14,306.5374813,2.439221698
15,307.306496,2.439939328
16,306.9594974,2.440656957
17,306.463149,2.441374586
18,306.5772166,2.442092215
19,306.9800501,2.442809845
20,307.384939,2.443527474
21,306.6241453,2.444245103
22,307.8857405,2.444962732
23,306.4511599,2.445680361
0,309.2559226,2.446397991
1,309.0051793,2.44711562
2,308.491361,2.447833249
3,310.2698574,2.448550878
4,309.9810915,2.449268507
5,306.9464807,2.449986137
6,313.9272159,2.450703766
7,310.6435745,2.451421395
8,310.2270392,2.452139024
9,316.2095968,2.452856654
10,319.5093378,2.453574283
11,318.7036707,2.454291912
12,318.6909965,2.455009541
13,311.7654111,2.45572717
14,306.9286683,2.4564448
15,306.5868079,2.457162429
16,307.2246277,2.457880058
17,306.4936355,2.458597687
18,306.5063097,2.459315316
19,307.2832029,2.460032946
20,306.4405409,2.460750575
21,339.5900415,2.461468204
22,310.7507913,2.462185833
23,342.9432197,2.462903463
0,335.6555636,2.463621092
1,315.6368606,2.464338721
2,327.4553663,2.46505635
3,308.9068687,2.465773979
4,315.9444665,2.466491609
5,307.8874532,2.467209238
6,309.8971678,2.467926867
7,319.1510352,2.468644496
8,310.8991135,2.469362125
9,309.6419714,2.470079755
10,310.0804297,2.470797384
11,309.5936725,2.471515013
12,317.70104,2.472232642
13,313.705589,2.472950272
14,307.4322102,2.473667901
15,308.6170752,2.47438553
16,309.0637546,2.475103159
17,306.9701163,2.475820788
18,306.7844567,2.476538418
19,306.7032734,2.477256047
20,307.4722881,2.477973676
21,338.0746201,2.478691305
22,318.8588438,2.479408934
23,308.3402984,2.480126564
0,309.0764288,2.480844193
1,309.9105271,2.481561822
2,307.0882945,2.482279451
3,312.8002412,2.482997081
4,307.4246742,2.48371471
5,306.8841374,2.484432339
6,311.0285957,2.485149968
7,312.6834331,2.485867597
8,317.4660537,2.486585227
9,369.6179247,2.487302856
10,320.4074922,2.488020485
11,381.6796377,2.488738114
12,318.9944919,2.489455743
13,307.7644794,2.490173373
14,307.5253826,2.490891002
15,306.6094159,2.491608631
16,306.7525999,2.49232626
17,307.4328953,2.49304389
18,306.4566406,2.493761519
19,306.5539235,2.494479148
20,307.5452503,2.495196777
21,310.3304879,2.495914406
22,310.4421578,2.496632036
23,309.5964129,2.497349665
0,315.8756149,2.498067294
1,313.8494581,2.498784923
2,309.518655,2.499502552
3,307.1578313,2.500220182
4,368.6149514,2.500937811
5,308.3533152,2.50165544
6,320.9565926,2.502373069
7,307.0454763,2.503090699
8,317.1358399,2.503808328
9,326.7671924,2.504525957
10,328.7159338,2.505243586
11,324.5728457,2.505961215
12,316.9440144,2.506678845
13,308.5345217,2.507396474
14,306.5802995,2.508114103
15,307.4116575,2.508831732
16,306.8892756,2.509549361
17,306.8115178,2.510266991
18,307.3756902,2.51098462
19,306.5751613,2.511702249
20,307.3040982,2.512419878
21,312.260732,2.513137508
22,309.3823219,2.513855137
23,306.8872203,2.514572766
0,306.7132072,2.515290395
1,307.6168423,2.516008024
2,309.2648288,2.516725654
3,308.3796912,2.517443283
4,306.941,2.518160912
5,307.4044641,2.518878541
6,308.3861995,2.51959617
7,307.3431484,2.5203138
8,314.2916844,2.521031429
9,311.4214954,2.521749058
10,314.9277914,2.522466687
11,317.4999657,2.523184317
12,317.2752559,2.523901946
13,308.0950358,2.524619575
14,307.378088,2.525337204
15,308.3426962,2.526054833
16,307.9446583,2.526772463
17,307.5798474,2.527490092
18,306.9841607,2.528207721
19,306.530973,2.52892535
20,307.4462546,2.529642979
21,310.9470699,2.530360609
22,311.2015812,2.531078238
23,311.9058548,2.531795867
0,314.9497143,2.532513496
1,308.2450708,2.533231126
2,306.8420043,2.533948755
3,306.4199882,2.534666384
4,311.764726,2.535384013
5,311.840086,2.536101642
6,317.7034378,2.536819272
7,319.0941726,2.537536901
8,355.9914638,2.53825453
9,309.6714303,2.538972159
10,318.171355,2.539689788
11,318.7978707,2.540407418
12,313.7408712,2.541125047
13,308.1827275,2.541842676
14,307.2294233,2.542560305
15,306.5128181,2.543277935
16,306.2692682,2.543995564
17,307.2270255,2.544713193
18,306.6649083,2.545430822
19,313.0102216,2.546148451
20,308.280353,2.546866081
21,308.4290177,2.54758371
22,309.6186783,2.548301339
23,306.237754,2.549018968
0,307.3338997,2.549736597
1,311.5451544,2.550454227
2,308.7643698,2.551171856
3,307.6137594,2.551889485
4,309.4549416,2.552607114
5,306.6296261,2.553324744
6,308.3276242,2.554042373
7,305.7208528,2.554760002
8,306.3035227,2.555477631
9,307.9316416,2.55619526
10,315.3330228,2.55691289
11,316.0417494,2.557630519
12,312.1175479,2.558348148
13,305.3916666,2.559065777
14,305.413932,2.559783406
15,305.4512695,2.560501036
16,304.9384788,2.561218665
17,305.1666141,2.561936294
18,305.7554499,2.562653923
19,305.2817094,2.563371553
20,305.0350767,2.564089182
21,305.5180659,2.564806811
22,308.5954948,2.56552444
23,327.2772426,2.566242069
0,316.7388296,2.566959699
1,312.1206308,2.567677328
2,306.0051656,2.568394957
3,306.0805256,2.569112586
4,305.8205335,2.569830215
5,306.6412726,2.570547845
6,313.8155461,2.571265474
7,313.9457134,2.571983103
8,314.8140663,2.572700732
9,310.6161709,2.573418362
10,318.6481783,2.574135991
11,317.4256334,2.57485362
12,322.2291493,2.575571249
13,309.3319677,2.576288878
14,305.5622542,2.577006508
15,305.4296891,2.577724137
16,305.0419276,2.578441766
17,305.8551306,2.579159395
18,305.0313087,2.579877024
19,304.9956839,2.580594654
20,314.4965266,2.581312283
21,304.9809545,2.582029912
22,315.3556308,2.582747541
23,316.7203321,2.583465171
0,313.6223504,2.5841828
1,304.9326555,2.584900429
2,305.3707713,2.585618058
3,305.8825343,2.586335687
4,313.2811751,2.587053317
5,310.8360851,2.587770946
6,316.3640848,2.588488575
7,315.9067865,2.589206204
8,307.2116109,2.589923833
9,315.7423647,2.590641463
10,309.2158448,2.591359092
11,308.8503487,2.592076721
12,306.3264733,2.59279435
13,310.9104175,2.59351198
14,305.0162367,2.594229609
15,305.5386186,2.594947238
16,305.4858666,2.595664867
17,308.1864955,2.596382496
18,305.2683502,2.597100126
19,305.0518614,2.597817755
20,314.8164641,2.598535384
21,306.0613431,2.599253013
22,306.8467999,2.599970642
23,305.1933327,2.600688272
0,305.3211022,2.601405901
1,313.4370333,2.60212353
2,305.4159873,2.602841159
3,305.7616157,2.603558789
4,306.2206267,2.604276418
5,308.4923886,2.604994047
6,311.3814176,2.605711676
7,348.9682529,2.606429305
8,309.2490717,2.607146935
9,306.6306537,2.607864564
10,327.0295822,2.608582193
11,322.4733842,2.609299822
12,312.7231684,2.610017451
13,306.2658427,2.610735081
14,304.9874628,2.61145271
15,305.3368593,2.612170339
16,305.8794514,2.612887968
17,304.9227217,2.613605598
18,305.2775989,2.614323227
19,305.5348506,2.615040856
20,305.3533015,2.615758485
21,313.9785978,2.616476114
22,305.8116274,2.617193744
23,306.3751148,2.617911373
0,305.4091364,2.618629002
1,305.6530288,2.619346631
2,305.5526629,2.62006426
3,308.8989902,2.62078189
4,306.1113547,2.621499519
5,305.6831728,2.622217148
6,310.9015113,2.622934777
7,307.2873135,2.623652407
8,305.8424565,2.624370036
9,305.4409931,2.625087665
10,304.9604017,2.625805294
11,306.467602,2.626522923
12,359.8817533,2.627240553
13,306.4429388,2.627958182
14,305.1296192,2.628675811
15,306.1007358,2.62939344
16,305.7530521,2.630111069
17,305.2286149,2.630828699
18,305.1042709,2.631546328
19,306.3418878,2.632263957
20,310.0043846,2.632981586
21,309.3179234,2.633699216
22,308.3731828,2.634416845
23,309.5967554,2.635134474
0,310.8566378,2.635852103
1,317.1402929,2.636569732
2,340.7570941,2.637287362
3,305.4875793,2.638004991
4,305.8020361,2.63872262
5,305.5369059,2.639440249
6,305.6831728,2.640157878
7,311.3968321,2.640875508
8,308.4632723,2.641593137
9,308.378321,2.642310766
10,308.6304345,2.643028395
11,322.8991683,2.643746024
12,313.1362783,2.644463654
13,307.5377143,2.645181283
14,315.1716838,2.645898912
15,304.9288875,2.646616541
16,305.970911,2.647334171
17,305.6571393,2.6480518
18,305.071729,2.648769429
19,305.3447378,2.649487058
20,305.8356056,2.650204687
21,305.4721648,2.650922317
22,305.037817,2.651639946
23,311.670526,2.652357575
0,305.7235932,2.653075204
1,306.2305605,2.653792833
2,305.4937451,2.654510463
3,306.2356987,2.655228092
4,308.7821822,2.655945721
5,308.5992628,2.65666335
6,334.3497801,2.65738098
7,336.128619,2.658098609
8,307.7935958,2.658816238
9,306.9382596,2.659533867
10,365.8831509,2.660251496
11,308.2632257,2.660969126
12,311.1556801,2.661686755
13,309.3086746,2.662404384
14,306.26413,2.663122013
15,305.3717989,2.663839642
16,305.707151,2.664557272
17,305.963375,2.665274901
18,312.972199,2.66599253
19,307.8925914,2.666710159
20,317.09953,2.667427789
21,314.8849732,2.668145418
22,321.6937506,2.668863047
23,312.7426935,2.669580676
